ID,Pred
2016_1112_1455,2.6346356409110825e-12
2016_1112_1458,1.7520021328867667e-06
2016_1112_1462,0.017059787029435808
2016_1112_1463,1.9866248130473485e-07
2016_1114_1122,3.512352163511497e-17
2016_1114_1124,3.512352163511497e-17
2016_1114_1138,3.512352163511497e-17
2016_1114_1139,3.512352163511497e-17
2016_1114_1143,3.512352163511497e-17
2016_1114_1151,3.512352163511497e-17
2016_1114_1153,3.512352163511497e-17
2016_1114_1160,3.512352163511497e-17
2016_1114_1163,0.6915586673005002
2016_1114_1167,3.512352163511497e-17
2016_1114_1173,7.024704327022994e-17
2016_1114_1181,3.512352163511497e-17
2016_1114_1192,3.512352163511497e-17
2016_1114_1195,0.9999999999777005
2016_1114_1201,3.512352163511497e-17
2016_1114_1211,7.024704327022994e-17
2016_1114_1214,3.512352163511497e-17
2016_1114_1218,0.995011989259866
2016_1114_1221,3.512352163511497e-17
2016_1114_1231,0.9999999298984568
2016_1114_1233,3.512352163511497e-17
2016_1114_1234,7.024704327022994e-17
2016_1114_1235,9.992567040446634e-18
2016_1114_1242,0.9999908115118208
2016_1114_1246,5.288795139328561e-07
2016_1114_1268,8.103291505577159e-05
2016_1114_1274,0.5662719597502192
2016_1114_1276,7.024704327022994e-17
2016_1114_1277,7.024704327022994e-17
2016_1114_1292,0.7855962982925669
2016_1114_1314,0.9996660007987241
2016_1114_1320,7.024704327022994e-17
2016_1114_1323,2.714239537511585e-05
2016_1114_1328,0.9996645396732212
2016_1114_1332,0.9996645396732212
2016_1114_1333,3.512352163511497e-17
2016_1114_1338,7.024704327022994e-17
2016_1114_1344,4.766591295736863e-13
2016_1114_1345,0.9973148588387549
2016_1114_1355,2.859506039877367e-06
2016_1114_1371,1.3288919941453452e-13
2016_1114_1372,0.00021235962550322505
2016_1114_1380,1.91868845358049e-06
2016_1114_1386,7.92591190876096e-05
2016_1114_1392,2.1570552390152253e-18
2016_1114_1393,0.9992789669235711
2016_1114_1396,4.9943497539246117e-05
2016_1114_1400,2.1791176057127876e-05
2016_1114_1401,6.225452520899446e-07
2016_1114_1403,2.202813034531134e-09
2016_1114_1409,1.0437790819798544e-06
2016_1114_1421,3.512352163511497e-17
2016_1114_1423,3.740278307241081e-07
2016_1114_1425,0.00019324347542873767
2016_1114_1428,1.3788097493314123e-07
2016_1114_1433,0.00792741632903705
2016_1114_1435,7.024704326998948e-17
2016_1114_1437,0.9999994985692339
2016_1114_1438,0.9825413947785216
2016_1114_1451,7.024704327022994e-17
2016_1114_1452,5.774778765855154e-12
2016_1114_1453,1.7422169545279912e-16
2016_1114_1455,0.9982588436199811
2016_1114_1458,0.0006321164733472571
2016_1114_1462,0.8943013529148891
2016_1114_1463,6.684396985151481e-05
2016_1122_1124,7.450215338663455e-23
2016_1122_1138,7.450215338663455e-23
2016_1122_1139,7.450215338663455e-23
2016_1122_1143,7.450215338663455e-23
2016_1122_1151,7.450215338663455e-23
2016_1122_1153,7.450215338663455e-23
2016_1122_1160,7.450215338663455e-23
2016_1122_1163,9.433513298331191e-08
2016_1122_1167,7.450215338663455e-23
2016_1122_1173,1.490043067732691e-22
2016_1122_1181,7.450215338663455e-23
2016_1122_1192,7.450215338663455e-23
2016_1122_1195,0.9951434195189595
2016_1122_1201,7.450215338663455e-23
2016_1122_1211,1.490043067732691e-22
2016_1122_1214,7.450215338663455e-23
2016_1122_1218,5.531081398476078e-06
2016_1122_1221,7.450215338663455e-23
2016_1122_1231,0.12207858316800983
2016_1122_1233,7.450215338663455e-23
2016_1122_1234,1.490043067732691e-22
2016_1122_1235,0.00012955289579959375
2016_1122_1242,2.5737605992671866e-20
2016_1122_1246,9.041702928398814e-14
2016_1122_1268,8.720764269290679e-12
2016_1122_1274,5.775506756785836e-08
2016_1122_1276,1.490043067732691e-22
2016_1122_1277,1.490043067732691e-22
2016_1122_1292,1.4730050195551107e-07
2016_1122_1314,6.446347472048144e-05
2016_1122_1320,1.490043067732691e-22
2016_1122_1323,3.235232750521368e-12
2016_1122_1328,6.42139689131341e-05
2016_1122_1332,6.42139689131341e-05
2016_1122_1333,7.450215338663455e-23
2016_1122_1338,1.490043067732691e-22
2016_1122_1344,2.8488230130160276e-19
2016_1122_1345,1.4141183960671847e-11
2016_1122_1355,4.19225948743529e-13
2016_1122_1371,8.895122928112338e-20
2016_1122_1372,2.1001290679675413e-11
2016_1122_1380,2.9171223845528673e-13
2016_1122_1386,8.576447926413351e-12
2016_1122_1392,3.793441453313079e-24
2016_1122_1393,3.201168390114934e-05
2016_1122_1396,1.2650017716903198e-11
2016_1122_1400,2.654125434454676e-12
2016_1122_1401,2.3503317993814216e-13
2016_1122_1403,6.186335724090505e-16
2016_1122_1409,1.6774051991133487e-13
2016_1122_1421,7.450215338663455e-23
2016_1122_1423,6.598971907201872e-14
2016_1122_1425,1.9276494974159553e-11
2016_1122_1428,2.6534297251693927e-14
2016_1122_1433,5.657208231293296e-10
2016_1122_1435,1.4900430677275903e-22
2016_1122_1437,0.022846403960366277
2016_1122_1438,1.755298083938211e-06
2016_1122_1451,1.490043067732691e-22
2016_1122_1452,2.7640973152776063e-18
2016_1122_1453,2.091274071365623e-22
2016_1122_1455,1.4407884371884977e-05
2016_1122_1458,5.65428721854794e-11
2016_1122_1462,3.1378325771782136e-07
2016_1122_1463,7.344601306356724e-12
2016_1124_1138,3.313626180230652e-22
2016_1124_1139,3.313626180230652e-22
2016_1124_1143,3.313626180230652e-22
2016_1124_1151,3.313626180230652e-22
2016_1124_1153,3.313626180230652e-22
2016_1124_1160,3.313626180230652e-22
2016_1124_1163,0.9946736779592649
2016_1124_1167,3.313626180230652e-22
2016_1124_1173,6.627252360461304e-22
2016_1124_1181,3.313626180230652e-22
2016_1124_1192,3.313626180230652e-22
2016_1124_1195,0.9999999999998659
2016_1124_1201,3.313626180230652e-22
2016_1124_1211,6.627252360461304e-22
2016_1124_1214,3.313626180230652e-22
2016_1124_1218,0.999947167061509
2016_1124_1221,3.313626180230652e-22
2016_1124_1231,0.9999999994667057
2016_1124_1233,3.313626180230652e-22
2016_1124_1234,6.627252360461304e-22
2016_1124_1235,0.9999985269848486
2016_1124_1242,0.999999919413336
2016_1124_1246,2.8408444557279935e-05
2016_1124_1268,0.0050149508888570355
2016_1124_1274,0.9907453487628524
2016_1124_1276,6.627252360461304e-22
2016_1124_1277,6.627252360461304e-22
2016_1124_1292,0.9967800122533234
2016_1124_1314,0.9999967456173455
2016_1124_1320,6.627252360461304e-22
2016_1124_1323,0.0016308395681599618
2016_1124_1328,0.9999967307946743
2016_1124_1332,0.9999967307946743
2016_1124_1333,3.313626180230652e-22
2016_1124_1338,6.627252360461304e-22
2016_1124_1344,1.729882771361321e-11
2016_1124_1345,0.008143885529533833
2016_1124_1355,0.0001611469155291057
2016_1124_1371,4.6545564636269006e-12
2016_1124_1372,0.013362011356269566
2016_1124_1380,0.00010690884217811997
2016_1124_1386,0.004889856122502534
2016_1124_1392,5.581927859560024e-17
2016_1124_1393,0.9999928211674088
2016_1124_1396,0.006984657628054225
2016_1124_1400,0.0012999725123214543
2016_1124_1401,7.740953515961071e-05
2016_1124_1403,1.0128908677065204e-07
2016_1124_1409,5.716092379085194e-05
2016_1124_1421,3.313626180230652e-22
2016_1124_1423,1.989365947121373e-05
2016_1124_1425,0.012141088221038442
2016_1124_1428,7.151848856024774e-06
2016_1124_1433,0.36133100312332833
2016_1124_1435,6.627252360438618e-22
2016_1124_1437,0.9999999959596859
2016_1124_1438,0.9998057561770707
2016_1124_1451,6.627252360461304e-22
2016_1124_1452,2.2468076710841942e-10
2016_1124_1453,5.08159829516493e-15
2016_1124_1455,0.9999821729069083
2016_1124_1458,0.039969399495568186
2016_1124_1462,0.998639107030007
2016_1124_1463,0.0005046943499888871
2016_1138_1139,1.2012913531257265e-16
2016_1138_1143,1.2012913531257265e-16
2016_1138_1151,1.2012913531257265e-16
2016_1138_1153,1.2012913531257265e-16
2016_1138_1160,1.2012913531257265e-16
2016_1138_1163,0.8155879719058987
2016_1138_1167,1.2012913531257265e-16
2016_1138_1173,2.402582706251453e-16
2016_1138_1181,1.2012913531257265e-16
2016_1138_1192,1.2012913531257265e-16
2016_1138_1195,0.9999999999904827
2016_1138_1201,1.2012913531257265e-16
2016_1138_1211,2.402582706251453e-16
2016_1138_1214,1.2012913531257265e-16
2016_1138_1218,0.9975466839184153
2016_1138_1221,1.2012913531257265e-16
2016_1138_1231,0.9999999682944062
2016_1138_1233,1.2012913531257265e-16
2016_1138_1234,2.402582706251453e-16
2016_1138_1235,0.9999260330035855
2016_1138_1242,0.9999956951439974
2016_1138_1246,9.328970691797576e-07
2016_1138_1268,0.0001486249486837237
2016_1138_1274,5.194702411108482e-07
2016_1138_1276,2.402582706251453e-16
2016_1138_1277,2.402582706251453e-16
2016_1138_1292,0.8788407031168
2016_1138_1314,0.999839327326917
2016_1138_1320,2.402582706251453e-16
2016_1138_1323,4.932507560464248e-05
2016_1138_1328,0.9998386134074755
2016_1138_1332,0.9998386134074755
2016_1138_1333,1.2012913531257265e-16
2016_1138_1338,2.402582706251453e-16
2016_1138_1344,7.596869748629584e-13
2016_1138_1345,0.00024174822024859631
2016_1138_1355,5.106605494810563e-06
2016_1138_1371,2.098458979635501e-13
2016_1138_1372,0.0003913289023888615
2016_1138_1380,3.4164678504058887e-06
2016_1138_1386,0.00014504016997992684
2016_1138_1392,3.146793001362603e-18
2016_1138_1393,0.999651419744883
2016_1138_1396,0.00020869858957115635
2016_1138_1400,3.949799428890779e-05
2016_1138_1401,2.521529680357934e-06
2016_1138_1403,3.733001011235212e-09
2016_1138_1409,1.8503175829182815e-06
2016_1138_1421,1.2012913531257265e-16
2016_1138_1423,6.580820418307983e-07
2016_1138_1425,0.00035586202168204985
2016_1138_1428,2.415167010954958e-07
2016_1138_1433,0.01490403909312475
2016_1138_1435,2.4025827062432286e-16
2016_1138_1437,0.9999997699611248
2016_1138_1438,0.9912788751673682
2016_1138_1451,2.402582706251453e-16
2016_1138_1452,9.371744350737457e-12
2016_1138_1453,2.622678248983854e-16
2016_1138_1455,0.9991516029054529
2016_1138_1458,0.0011742240847248686
2016_1138_1462,0.9440613577373183
2016_1138_1463,0.00012219158522165327
2016_1139_1143,2.289116292095297e-13
2016_1139_1151,2.289116292095297e-13
2016_1139_1153,2.289116292095297e-13
2016_1139_1160,2.289116292095297e-13
2016_1139_1163,0.9999952702904799
2016_1139_1167,2.289116292095297e-13
2016_1139_1173,4.578232584190594e-13
2016_1139_1181,2.289116292095297e-13
2016_1139_1192,2.289116292095297e-13
2016_1139_1195,1.0
2016_1139_1201,2.289116292095297e-13
2016_1139_1211,4.578232584190594e-13
2016_1139_1214,2.289116292095297e-13
2016_1139_1218,0.9999999612286443
2016_1139_1221,2.289116292095297e-13
2016_1139_1231,0.9999999999997546
2016_1139_1233,2.289116292095297e-13
2016_1139_1234,4.578232584190594e-13
2016_1139_1235,0.9999999990645525
2016_1139_1242,0.999999999954515
2016_1139_1246,0.01702358605710171
2016_1139_1268,0.7896379269447564
2016_1139_1274,0.9999915638776687
2016_1139_1276,4.578232584190594e-13
2016_1139_1277,4.578232584190594e-13
2016_1139_1292,0.9999972038357382
2016_1139_1314,0.9999999978659748
2016_1139_1320,4.578232584190594e-13
2016_1139_1323,0.5381550050513627
2016_1139_1328,0.9999999978558949
2016_1139_1332,0.9999999978558949
2016_1139_1333,2.289116292095297e-13
2016_1139_1338,4.578232584190594e-13
2016_1139_1344,6.1004217092552e-09
2016_1139_1345,0.8601213758172986
2016_1139_1355,0.0951187884977726
2016_1139_1371,1.5624647997607474e-09
2016_1139_1372,0.9130899956170125
2016_1139_1380,0.06422017013116647
2016_1139_1386,0.7855347452134732
2016_1139_1392,1.2327474461280364e-14
2016_1139_1393,0.9999999951376444
2016_1139_1396,0.8384916657834693
2016_1139_1400,0.47947284564186166
2016_1139_1401,0.045689280770939776
2016_1139_1403,0.999999999999662
2016_1139_1409,0.03456984265775193
2016_1139_1421,2.289116292095297e-13
2016_1139_1423,0.01181950295945573
2016_1139_1425,0.9047443687186253
2016_1139_1428,0.004103232765487967
2016_1139_1433,0.9980369171148552
2016_1139_1435,4.578232584174922e-13
2016_1139_1437,0.9999999999979814
2016_1139_1438,3.1162563343525695e-08
2016_1139_1451,4.578232584190594e-13
2016_1139_1452,8.728211592151956e-08
2016_1139_1453,1.3238402819515523e-12
2016_1139_1455,0.9999999874786935
2016_1139_1458,0.9712202798651255
2016_1139_1462,0.9999988595637589
2016_1139_1463,0.7532740327334408
2016_1143_1151,8.09356137281561e-19
2016_1143_1153,8.09356137281561e-19
2016_1143_1160,8.09356137281561e-19
2016_1143_1163,0.015485340757115369
2016_1143_1167,8.09356137281561e-19
2016_1143_1173,1.618712274563122e-18
2016_1143_1181,8.09356137281561e-19
2016_1143_1192,8.09356137281561e-19
2016_1143_1195,0.9999999941918687
2016_1143_1201,8.09356137281561e-19
2016_1143_1211,1.618712274563122e-18
2016_1143_1214,8.09356137281561e-19
2016_1143_1218,2.1265256210936442e-11
2016_1143_1221,8.09356137281561e-19
2016_1143_1231,0.9999851495703814
2016_1143_1233,8.09356137281561e-19
2016_1143_1234,1.618712274563122e-18
2016_1143_1235,0.9737654125290727
2016_1143_1242,0.9982837524391706
2016_1143_1246,5.408096197894797e-09
2016_1143_1268,7.3337625446312e-07
2016_1143_1274,0.009198305346702547
2016_1143_1276,1.618712274563122e-18
2016_1143_1277,1.618712274563122e-18
2016_1143_1292,0.024761831820780487
2016_1143_1314,0.946007848746097
2016_1143_1320,1.618712274563122e-18
2016_1143_1323,2.5219295797082625e-07
2016_1143_1328,0.9457897097482156
2016_1143_1332,0.9457897097482156
2016_1143_1333,8.09356137281561e-19
2016_1143_1338,1.618712274563122e-18
2016_1143_1344,6.80735986162533e-15
2016_1143_1345,1.191056221648724e-06
2016_1143_1355,2.8060974570411006e-08
2016_1143_1371,1.9559123348337533e-15
2016_1143_1372,1.8753487586715698e-06
2016_1143_1380,1.9012870105435278e-08
2016_1143_1386,7.170664682214933e-07
2016_1143_1392,4.102331439478089e-20
2016_1143_1393,0.892169005363978
2016_1143_1396,1.040070341463506e-06
2016_1143_1400,2.034750691887566e-07
2016_1143_1401,1.4437885922439881e-08
2016_1143_1403,2.5722355242753514e-11
2016_1143_1409,1.0497890977700722e-08
2016_1143_1421,8.09356137281561e-19
2016_1143_1423,3.857038027995604e-09
2016_1143_1425,1.7104709825309812e-06
2016_1143_1428,1.458982428348506e-09
2016_1143_1433,6.450717910875384e-05
2016_1143_1435,1.618712274557581e-18
2016_1143_1437,0.9998989856356097
2016_1143_1438,0.2669489937585325
2016_1143_1451,1.618712274563122e-18
2016_1143_1452,7.773765576847023e-14
2016_1143_1453,2.9944865944562783e-18
2016_1143_1455,0.7777411006098658
2016_1143_1458,5.437167759319771e-06
2016_1143_1462,0.05431530077251414
2016_1143_1463,6.073227018842652e-07
2016_1151_1153,4.66097131668398e-23
2016_1151_1160,4.66097131668398e-23
2016_1151_1163,5.151719504844177e-08
2016_1151_1167,4.66097131668398e-23
2016_1151_1173,9.32194263336796e-23
2016_1151_1181,4.66097131668398e-23
2016_1151_1192,4.66097131668398e-23
2016_1151_1195,0.9904115526735178
2016_1151_1201,4.66097131668398e-23
2016_1151_1211,9.32194263336796e-23
2016_1151_1214,4.66097131668398e-23
2016_1151_1218,2.975328110008945e-06
2016_1151_1221,4.66097131668398e-23
2016_1151_1231,9.490537934972111e-21
2016_1151_1233,4.66097131668398e-23
2016_1151_1234,9.32194263336796e-23
2016_1151_1235,6.8880924709974e-05
2016_1151_1242,0.0008813052829883281
2016_1151_1246,5.1957779373770844e-14
2016_1151_1268,4.926836562128762e-12
2016_1151_1274,3.1597839735154765e-08
2016_1151_1276,9.32194263336796e-23
2016_1151_1277,9.32194263336796e-23
2016_1151_1292,8.03094222362187e-08
2016_1151_1314,3.436254118185653e-05
2016_1151_1320,9.32194263336796e-23
2016_1151_1323,1.8347293020517163e-12
2016_1151_1328,3.423021828904403e-05
2016_1151_1332,3.423021828904403e-05
2016_1151_1333,4.66097131668398e-23
2016_1151_1338,9.32194263336796e-23
2016_1151_1344,1.7136534745359701e-19
2016_1151_1345,7.989004826831607e-12
2016_1151_1355,2.395617771878108e-13
2016_1151_1371,5.3729404415578335e-20
2016_1151_1372,1.1830166604073558e-11
2016_1151_1380,1.6691646305677733e-13
2016_1151_1386,4.8469843428884275e-12
2016_1151_1392,2.3740784445195893e-24
2016_1151_1393,1.7105925546279808e-05
2016_1151_1396,7.1551506507394815e-12
2016_1151_1400,1.5064671928318672e-12
2016_1151_1401,1.348788381769599e-13
2016_1151_1403,3.619899007329607e-16
2016_1151_1409,9.617442228154136e-14
2016_1151_1421,4.66097131668398e-23
2016_1151_1423,3.7964272953610376e-14
2016_1151_1425,1.086199380678802e-11
2016_1151_1428,1.5310565278451285e-14
2016_1151_1433,3.14823361676745e-10
2016_1151_1435,9.32194263333605e-23
2016_1151_1437,0.012045369274515053
2016_1151_1438,9.482482683048576e-07
2016_1151_1451,9.32194263336796e-23
2016_1151_1452,1.6492267321215065e-18
2016_1151_1453,1.2905536884252426e-22
2016_1151_1455,7.722939018755307e-06
2016_1151_1458,3.173364226339062e-11
2016_1151_1462,1.7056222009461193e-07
2016_1151_1463,4.1530666621082434e-12
2016_1153_1160,2.0592490109818427e-17
2016_1153_1163,0.999504261351149
2016_1153_1167,2.0592490109818427e-17
2016_1153_1173,4.1184980219636855e-17
2016_1153_1181,2.0592490109818427e-17
2016_1153_1192,2.0592490109818427e-17
2016_1153_1195,0.9999999999999911
2016_1153_1201,2.0592490109818427e-17
2016_1153_1211,4.1184980219636855e-17
2016_1153_1214,2.0592490109818427e-17
2016_1153_1218,0.9999954017643847
2016_1153_1221,2.0592490109818427e-17
2016_1153_1231,0.999999999960314
2016_1153_1233,2.0592490109818427e-17
2016_1153_1234,4.1184980219636855e-17
2016_1153_1235,0.9999998778789432
2016_1153_1242,0.9999999935778738
2016_1153_1246,0.00024886940875457314
2016_1153_1268,0.045157366562902604
2016_1153_1274,0.9991290567742973
2016_1153_1276,4.1184980219636855e-17
2016_1153_1277,4.1184980219636855e-17
2016_1153_1292,0.9997029058095566
2016_1153_1314,0.9999997272699375
2016_1153_1320,4.1184980219636855e-17
2016_1153_1323,0.014874470093433135
2016_1153_1328,0.9999997260090046
2016_1153_1332,0.9999997260090046
2016_1153_1333,2.0592490109818427e-17
2016_1153_1338,4.1184980219636855e-17
2016_1153_1344,1.2592779277559005e-10
2016_1153_1345,0.07160193697530311
2016_1153_1355,0.0014427732294712658
2016_1153_1371,3.3320793885328114e-11
2016_1153_1372,0.11404993620813139
2016_1153_1380,0.0009524294668525483
2016_1153_1386,0.0412819194781006
2016_1153_1392,3.465774315687646e-16
2016_1153_1393,0.9999993919891252
2016_1153_1396,0.061689787627998774
2016_1153_1400,0.011852856823963033
2016_1153_1401,0.0006813758794043553
2016_1153_1403,8.245237464310012e-07
2016_1153_1409,0.0005052591212839292
2016_1153_1421,2.0592490109818427e-17
2016_1153_1423,0.00017347489405138142
2016_1153_1425,0.1044837630620429
2016_1153_1428,6.154238031228788e-05
2016_1153_1433,0.8496630805520662
2016_1153_1435,4.118498021949587e-17
2016_1153_1437,0.9999999996908928
2016_1153_1438,0.9999827920159157
2016_1153_1451,4.1184980219636855e-17
2016_1153_1452,1.6901516184194607e-09
2016_1153_1453,3.337549967588359e-14
2016_1153_1455,0.9999984711434883
2016_1153_1458,0.28658158908450765
2016_1153_1462,0.9998761239174444
2016_1153_1463,0.03716184389240274
2016_1160_1163,1.731363198963486e-07
2016_1160_1167,3.771318774751086e-31
2016_1160_1173,7.542637549502172e-31
2016_1160_1181,3.771318774751086e-31
2016_1160_1192,3.771318774751086e-31
2016_1160_1195,0.9999999999810534
2016_1160_1201,3.771318774751086e-31
2016_1160_1211,7.542637549502172e-31
2016_1160_1214,3.771318774751086e-31
2016_1160_1218,0.995446356399425
2016_1160_1221,3.771318774751086e-31
2016_1160_1231,0.9999999386589702
2016_1160_1233,3.771318774751086e-31
2016_1160_1234,7.542637549502172e-31
2016_1160_1235,0.9998607370683713
2016_1160_1242,0.9999918134771442
2016_1160_1246,5.370113367585524e-07
2016_1160_1268,8.408909500406615e-05
2016_1160_1274,0.5839453086728613
2016_1160_1276,7.542637549502172e-31
2016_1160_1277,7.542637549502172e-31
2016_1160_1292,0.7981663250998109
2016_1160_1314,0.9996983324212065
2016_1160_1320,7.542637549502172e-31
2016_1160_1323,2.801279202299873e-05
2016_1160_1328,0.9996969976864263
2016_1160_1332,0.9996969976864263
2016_1160_1333,3.771318774751086e-31
2016_1160_1338,7.542637549502172e-31
2016_1160_1344,4.582850682466173e-13
2016_1160_1345,0.00013675402566625355
2016_1160_1355,2.922673595196291e-06
2016_1160_1371,1.271279159567148e-13
2016_1160_1372,0.00022072150579340255
2016_1160_1380,1.9580208867941517e-06
2016_1160_1386,8.207556949683098e-05
2016_1160_1392,1.976380810826191e-18
2016_1160_1393,0.999347361110602
2016_1160_1396,0.00011820268586362965
2016_1160_1400,2.2449618979970413e-05
2016_1160_1401,1.4495733024251273e-06
2016_1160_1403,2.189198878763373e-09
2016_1160_1409,1.062646749985423e-06
2016_1160_1421,3.771318774751086e-31
2016_1160_1423,3.7926480573990645e-07
2016_1160_1425,0.0002007791683989942
2016_1160_1428,1.3964963843195747e-07
2016_1160_1433,0.008355356459521186
2016_1160_1435,7.542637549476352e-31
2016_1160_1437,0.9999995580265243
2016_1160_1438,0.9839691451051387
2016_1160_1451,7.542637549502172e-31
2016_1160_1452,5.606797277336333e-12
2016_1160_1453,1.6239011119697902e-16
2016_1160_1455,0.9984172668536339
2016_1160_1458,0.0006600270854576609
2016_1160_1462,0.9017030606581358
2016_1160_1463,6.918519002953908e-05
2016_1163_1167,2.7273123042705156e-19
2016_1163_1173,5.454624608541031e-19
2016_1163_1181,2.7273123042705156e-19
2016_1163_1192,2.7273123042705156e-19
2016_1163_1195,0.9999999169634071
2016_1163_1201,2.7273123042705156e-19
2016_1163_1211,5.454624608541031e-19
2016_1163_1214,2.7273123042705156e-19
2016_1163_1218,0.10176307729190845
2016_1163_1221,2.7273123042705156e-19
2016_1163_1231,0.999809596375118
2016_1163_1233,2.7273123042705156e-19
2016_1163_1234,5.454624608541031e-19
2016_1163_1235,0.7624695729953594
2016_1163_1242,3.5081016853163496e-13
2016_1163_1246,6.363881421863623e-10
2016_1163_1268,8.072971369822963e-08
2016_1163_1274,0.0008987643646512571
2016_1163_1276,5.454624608541031e-19
2016_1163_1277,5.454624608541031e-19
2016_1163_1292,0.002420842723838248
2016_1163_1314,0.6049050876526417
2016_1163_1320,5.454624608541031e-19
2016_1163_1323,2.817495146621521e-08
2016_1163_1328,0.6039033375332941
2016_1163_1332,0.6039033375332941
2016_1163_1333,2.7273123042705156e-19
2016_1163_1338,5.454624608541031e-19
2016_1163_1344,9.589221720535974e-16
2016_1163_1345,1.3104558038789313e-07
2016_1163_1355,3.2299010124467547e-09
2016_1163_1371,2.8004420341853346e-16
2016_1163_1372,2.0397870497181688e-07
2016_1163_1380,2.1999047657549006e-09
2016_1163_1386,7.90099490516842e-08
2016_1163_1392,6.7484655636276824e-21
2016_1163_1393,0.422039470791356
2016_1163_1396,1.1497681806005364e-07
2016_1163_1400,2.2804761736663735e-08
2016_1163_1401,1.690199608582742e-09
2016_1163_1403,3.250649022665394e-12
2016_1163_1409,1.2243874333665402e-09
2016_1163_1421,2.7273123042705156e-19
2016_1163_1423,4.5592930830182656e-10
2016_1163_1425,1.8627663265509233e-07
2016_1163_1428,1.7458756836804937e-10
2016_1163_1433,6.687727791752578e-06
2016_1163_1435,5.454624608522359e-19
2016_1163_1437,0.9987399533872081
2016_1163_1438,0.032469179397109395
2016_1163_1451,5.454624608541031e-19
2016_1163_1452,1.0606550111482916e-14
2016_1163_1453,4.66291468291325e-19
2016_1163_1455,0.238164734929873
2016_1163_1458,5.828712962032792e-07
2016_1163_1462,0.005396242573723035
2016_1163_1463,6.706431924404215e-08
2016_1167_1173,1.50868369488099e-19
2016_1167_1181,7.54341847440495e-20
2016_1167_1192,7.54341847440495e-20
2016_1167_1195,0.9999998156209984
2016_1167_1201,7.54341847440495e-20
2016_1167_1211,1.50868369488099e-19
2016_1167_1214,7.54341847440495e-20
2016_1167_1218,0.05224564296632516
2016_1167_1221,7.54341847440495e-20
2016_1167_1231,0.9995908220265128
2016_1167_1233,7.54341847440495e-20
2016_1167_1234,1.50868369488099e-19
2016_1167_1235,0.6063443130009321
2016_1167_1242,0.9582949658085645
2016_1167_1246,3.3483633856867235e-10
2016_1167_1268,4.16356675045527e-08
2016_1167_1274,0.00044638751287293186
2016_1167_1276,1.50868369488099e-19
2016_1167_1277,1.50868369488099e-19
2016_1167_1292,0.001198348364888954
2016_1167_1314,0.4242739694109174
2016_1167_1320,1.50868369488099e-19
2016_1167_1323,1.4595606049969786e-08
2016_1167_1328,1.0343871587270917e-13
2016_1167_1332,0.4232562945028875
2016_1167_1333,7.54341847440495e-20
2016_1167_1338,1.50868369488099e-19
2016_1167_1344,5.324581276121958e-16
2016_1167_1345,6.75768481327838e-08
2016_1167_1355,1.6882204359711214e-09
2016_1167_1371,1.562597173817023e-16
2016_1167_1372,1.0482575472632217e-07
2016_1167_1380,1.1516568962757469e-09
2016_1167_1386,4.076111791901491e-08
2016_1167_1392,3.9254629211574835e-21
2016_1167_1393,0.26064275717048113
2016_1167_1396,5.93747109717925e-08
2016_1167_1400,1.1825032486863762e-08
2016_1167_1401,8.879207005002901e-10
2016_1167_1403,1.7472487810332106e-12
2016_1167_1409,6.425010142926849e-10
2016_1167_1421,7.54341847440495e-20
2016_1167_1423,2.402129559215382e-10
2016_1167_1425,9.576418206176414e-08
2016_1167_1428,9.23195134549883e-11
2016_1167_1433,3.387832135169973e-06
2016_1167_1435,1.5086836948758257e-19
2016_1167_1437,0.997316752127207
2016_1167_1438,0.016146776421591607
2016_1167_1451,1.50868369488099e-19
2016_1167_1452,5.833440196946174e-15
2016_1167_1453,2.668085679906353e-19
2016_1167_1455,0.1315476675489776
2016_1167_1458,2.9824161119114375e-07
2016_1167_1462,0.0026658890375942036
2016_1167_1463,3.462097857310603e-08
2016_1173_1181,2.9234136290291427e-23
2016_1173_1192,2.9234136290291427e-23
2016_1173_1195,0.8760427878093001
2016_1173_1201,2.9234136290291427e-23
2016_1173_1211,5.846827258058285e-23
2016_1173_1214,2.9234136290291427e-23
2016_1173_1218,2.6229143626397154e-07
2016_1173_1221,2.9234136290291427e-23
2016_1173_1231,0.005451001833928277
2016_1173_1233,2.9234136290291427e-23
2016_1173_1234,5.846827258058285e-23
2016_1173_1235,5.800651048496229e-06
2016_1173_1242,7.15612947426442e-05
2016_1173_1246,5.927523155576772e-15
2016_1173_1268,5.259140516038967e-13
2016_1173_1274,2.9755723692791186e-09
2016_1173_1276,5.846827258058285e-23
2016_1173_1277,5.846827258058285e-23
2016_1173_1292,7.461125093296515e-09
2016_1173_1314,2.9232871311043443e-06
2016_1173_1320,5.846827258058285e-23
2016_1173_1323,1.9878654665406917e-13
2016_1173_1328,2.912258148369913e-06
2016_1173_1332,2.912258148369913e-06
2016_1173_1333,2.9234136290291427e-23
2016_1173_1338,5.846827258058285e-23
2016_1173_1344,2.337459486283318e-20
2016_1173_1345,8.527783280819922e-13
2016_1173_1355,2.6738921776271626e-14
2016_1173_1371,7.448686288899054e-21
2016_1173_1372,1.2485485452592245e-12
2016_1173_1380,1.8727173596345056e-14
2016_1173_1386,5.181170728025207e-13
2016_1173_1392,3.7808502407448567e-25
2016_1173_1393,1.9670446380462183e-22
2016_1173_1396,7.673545207263236e-13
2016_1173_1400,1.63770972036953e-13
